Domain name,Domain type,Organization name,Suborganization name,City,State,Security contact email
atf.gov,Federal - Executive,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms and Explosives",Washington,DC,Responsible_Disclosure@usdoj.gov
bats.gov,Federal - Executive,Department of Justice,organization_name,Washington,DC,Responsible_Disclosure@usdoj.gov
biometriccoe.gov,Federal - Executive,Department of Justice,FBI CJIS,Clarksburg,WV,Responsible_Disclosure@usdoj.gov
bjs.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
bop.gov,Federal - Executive,Department of Justice,Federal Bureau of Prisons,Washington,DC,Responsible_Disclosure@usdoj.gov
campusdrugprevention.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Washington,DC,Responsible_Disclosure@usdoj.gov
cjis.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov
crimesolutions.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
cybercrime.gov,Federal - Executive,Department of Justice,Criminal Division,Washington,DC,Responsible_Disclosure@usdoj.gov
deaecom.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Washington,DC,Responsible_Disclosure@usdoj.gov
dea.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Washington,DC,Responsible_Disclosure@usdoj.gov
doj.gov,Federal - Executive,Department of Justice,organization_name,Washington,DC,Responsible_Disclosure@usdoj.gov
dsac.gov,Federal - Executive,Department of Justice,"U.S. Department of Justice, BI, Domestic Security Alliance Council (DSAC)",Potomac,MD,Responsible_Disclosure@usdoj.gov
elderjustice.gov,Federal - Executive,Department of Justice,"Department of Justice, Civil Division",Washington,DC,Responsible_Disclosure@usdoj.gov
epic.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Washington,DC,Responsible_Disclosure@usdoj.gov
fara.gov,Federal - Executive,Department of Justice,"U.S. Department of Justice, National Security Division",Washington,DC,Responsible_Disclosure@usdoj.gov
fbi.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov
fbijobs.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov
fbilab.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov
foia.gov,Federal - Executive,Department of Justice,"Department of Justice, Office of e-Government",Washington,DC,Responsible_Disclosure@usdoj.gov
forfeiture.gov,Federal - Executive,Department of Justice,Asset Forfeiture Management Staff,Washington DC,DC,Responsible_Disclosure@usdoj.gov
fpi.gov,Federal - Executive,Department of Justice,Federal Prison Industries,Washington,DC,Responsible_Disclosure@usdoj.gov
getsmartaboutdrugs.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Washington,DC,Responsible_Disclosure@usdoj.gov
healthycompetition.gov,Federal - Executive,Department of Justice,Antitrust Division,Washington,DC,Responsible_Disclosure@usdoj.gov
ic3.gov,Federal - Executive,Department of Justice,Internet Crime Complaint Center,Fairmont,WV,Responsible_Disclosure@usdoj.gov
interpol.gov,Federal - Executive,Department of Justice,"U.S. Department of Justice, U. S. NATIONAL CENTRAL BUREAU of INTERPOL (INTERPOL)",Potomac,MD,Responsible_Disclosure@usdoj.gov
iprcenter.gov,Federal - Executive,Department of Justice,U.S Immigration and Customs Enforcement,Washington,DC,Responsible_Disclosure@usdoj.gov
jcode.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,jcode@fbi.gov
justauth.gov,Federal - Executive,Department of Justice,Justice Management Division,Washington,DC,Responsible_Disclosure@usdoj.gov
justice.gov,Federal - Executive,Department of Justice,organization_name,Washington,DC,Responsible_Disclosure@usdoj.gov
justthinktwice.gov,Federal - Executive,Department of Justice,Drug Enforcement Administration,Washington,DC,Responsible_Disclosure@usdoj.gov
learnatf.gov,Federal - Executive,Department of Justice,"Bureau of Alcohol, Tobacco, Firearms and Explosives",Washington,DC,Responsible_Disclosure@usdoj.gov
learndoj.gov,Federal - Executive,Department of Justice,organization_name,Washington,DC,Responsible_Disclosure@usdoj.gov
leo.gov,Federal - Executive,Department of Justice,"U.S. Department of Justice, FBI, LEO",Potomac,MD,Responsible_Disclosure@usdoj.gov
lep.gov,Federal - Executive,Department of Justice,Civil Rights Division,Washington,DC,Responsible_Disclosure@usdoj.gov
namus.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
nationalgangcenter.gov,Federal - Executive,Department of Justice,Institute for Intergovernmental Research,Tallahassee,FL,Responsible_Disclosure@usdoj.gov
ncirc.gov,Federal - Executive,Department of Justice,Institute for Intergovernmental Research,Tallahassee,FL,Responsible_Disclosure@usdoj.gov
ncjrs.gov,Federal - Executive,Department of Justice,organization_name,Washington,DC,Responsible_Disclosure@usdoj.gov
nicic.gov,Federal - Executive,Department of Justice,"Department of Justice, National Institute of Corrections",Washington,DC,Responsible_Disclosure@usdoj.gov
nicsezcheckfbi.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,Responsible_Disclosure@usdoj.gov
nij.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
nmvtis.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
nsopw.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
nvtc.gov,Federal - Executive,Department of Justice,National Virtual Translation Center,Washington,DC,Responsible_Disclosure@usdoj.gov
ojjdp.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
ojp.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
ovc.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
ovcttac.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
projectsafechildhood.gov,Federal - Executive,Department of Justice,Office of the Chief Information Officer,Washington,DC,Responsible_Disclosure@usdoj.gov
projectsafeneighborhoods.gov,Federal - Executive,Department of Justice,Office of the Chief Information Officer,Washington,DC,Responsible_Disclosure@usdoj.gov
psob.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
rcfl.gov,Federal - Executive,Department of Justice,RCFL,McLean,VA,Responsible_Disclosure@usdoj.gov
reentry.gov,Federal - Executive,Department of Justice,Federal Bureau of Prisons,Washington,DC,Responsible_Disclosure@usdoj.gov
seized.gov,Federal - Executive,Department of Justice,Federal Bureau of Investigation,Washington,DC,(blank)
servicemembers.gov,Federal - Executive,Department of Justice,Civil Rights Division,Washington,DC,Responsible_Disclosure@usdoj.gov
smart.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
tribaljusticeandsafety.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
tsc.gov,Federal - Executive,Department of Justice,Terrorist Screening Center,Washington,DC,(blank)
unicor.gov,Federal - Executive,Department of Justice,Unicor,Washington,DC,Responsible_Disclosure@usdoj.gov
usdoj.gov,Federal - Executive,Department of Justice,Office of the Chief Information Officer,Washington,DC,Responsible_Disclosure@usdoj.gov
usmarshals.gov,Federal - Executive,Department of Justice,U.S. Marshals Service,Arlington,VA,USMS-ITD-SwAssetMgmt@usdoj.gov
vcf.gov,Federal - Executive,Department of Justice,organization_name,Washington,DC,Responsible_Disclosure@usdoj.gov
vehiclehistory.gov,Federal - Executive,Department of Justice,Office of Justice Programs,Washington,DC,Responsible_Disclosure@usdoj.gov
apprenticeship.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
apprenticeships.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
bls.gov,Federal - Executive,Department of Labor,Bureau of Labor Statistics,Washington,DC,m-DOLCSIRC@dol.gov
dol-esa.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
doleta.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
dol.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
employer.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
goodjobs.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-dolscirc@dol.gov
hirevets.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
jobcorps.gov,Federal - Executive,Department of Labor,Employment and Training Administration (ETA) - Office of Job Corps,Washington,DC,m-DOLCSIRC@dol.gov
labor.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
migrantworker.gov,Federal - Executive,Department of Labor,Bureau of International Labor Affairs,Washington,DC,m-dolscirc@dol.gov
msha.gov,Federal - Executive,Department of Labor,organization_name,Arlington,VA,m-DOLCSIRC@dol.gov
mshastanddown.gov,Federal - Executive,Department of Labor,Mine Safety and Health Administration,Washington,DC,m-dolscirc@dol.gov
osha.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
persuader-reports.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
trabajadormigrante.gov,Federal - Executive,Department of Labor,Bureau of International Labor Affairs,Washington,DC,m-dolscirc@dol.gov
trainingproviderresults.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
ui.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,M-DOLSCIRC@DOL.GOV
unemployment.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,M-DOLSCIRC@DOL.GOV
unionreports.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-dolcsirc@dol.gov
veterans.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
whistleblowers.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
workcenter.gov,Federal - Executive,Department of Labor,Office of the Assistant Secretary for Administration & Management,Washington,DC,m-dolscirc@dol.gov
worker.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
wrp.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
youthrules.gov,Federal - Executive,Department of Labor,organization_name,Washington,DC,m-DOLCSIRC@dol.gov
america.gov,Federal - Executive,Department of State,Bureau of Global Public Affairs (GPA),Washington,DC,VDPSubmission@state.gov
childreninadversity.gov,Federal - Executive,Department of State,organization_name,Washington,DC,VDP@usaid.gov
devtestfan1.gov,Federal - Executive,Department of State,Bureau of Information Resources Management (IRM),Washington,DC,VDPSubmission@state.gov
dfafacts.gov,Federal - Executive,Department of State,organization_name,Washington,DC,VDP@usaid.gov
fan.gov,Federal - Executive,Department of State,Bureau of Information Resources Management (IRM),Washington,DC,VDPSubmission@state.gov
feedthefuture.gov,Federal - Executive,Department of State,organization_name,Washington,DC,VDP@USAID.GOV
foreignassistance.gov,Federal - Executive,Department of State,organization_name,Washington,DC,VDPSubmission@state.gov
fsgb.gov,Federal - Executive,Department of State,Foreign Service Grievance Board (S/FSGB),Washington,DC,VDPSubmission@state.gov
iawg.gov,Federal - Executive,Department of State,Bureau of East Asian and Pacific Affairs (EAP),Washington,DC,VDPSubmission@state.gov
ibwc.gov,Federal - Executive,Department of State,Bureau of Western Hemisphere Affairs (WHA),El Paso,TX,VDPSubmission@state.gov
neglecteddiseases.gov,Federal - Executive,Department of State,organization_name,Washington,DC,VDP@USAID.GOV
osac.gov,Federal - Executive,Department of State,Bureau of Diplomatic Security (DS),Washington,DC,VDPSubmission@state.gov
