Domain name,Domain type,Organization name,Suborganization name,City,State,Security contact email
purchasetncrash.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
qaazdhs.gov,State or territory,"State of Arizona, Executive Branch",Arizona Department of Health Services,,,(blank)
qualityfirstaz.gov,State or territory,Non-Federal Agency,,Phoenix,AZ,Joshua.Konantz@azdcs.gov
reachnj.gov,State or territory,Non-Federal Agency,,Trenton,NJ,(blank)
readyalabama.gov,State or territory,Non-Federal Agency,,Montgomery,AL,willie.fields@oit.alabama.gov
readycolorado.gov,State or territory,Non-Federal Agency,,Denver,CO,isoc@state.co.us
readync.gov,State or territory,Non-Federal Agency,,Raleigh,NC,DITPSInformationSecurity@ncdps.gov
readynh.gov,State or territory,Non-Federal Agency,,Concord,NH,nh-cic@doit.nh.gov
readyvirginia.gov,State or territory,Non-Federal Agency,,Richmond,VA,(blank)
rebuildflorida.gov,State or territory,Non-Federal Agency,,Tallahassee,FL,infosec@deo.myflorida.com
recoveryohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,domain.manager@das.ohio.gov
recycleohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,domain.manager@das.ohio.gov
reemployks.gov,State or territory,Non-Federal Agency,,TOPEKA,KS,mark.abraham@ks.gov
reportittn.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
resilientlouisianacommission.gov,State or territory,Non-Federal Agency,,Baton Rouge,LA,infosecteam@la.gov
retirereadytn.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
rhhd.gov,State or territory,Non-Federal Agency,,Richmond,VA,Samuel.McIntyre@vdh.virginia.gov
ridesharewi.gov,State or territory,Non-Federal Agency,,Madison,WI,dotcomputersecurity@dot.wi.gov
ridesharewisconsin.gov,State or territory,Non-Federal Agency,,Madison,WI,dotcomputersecurity@dot.wi.gov
rie911.gov,State or territory,Non-Federal Agency,,North Scituate,RI,chris.kayrouz@risp.gov
ri.gov,State or territory,Non-Federal Agency,,Providence,RI,(blank)
rilegislature.gov,State or territory,Non-Federal Agency,,Providence,RI,pwood@rilegislature.gov
rioag.gov,State or territory,Non-Federal Agency,,Providence,RI,pwood@rilegislature.gov
ripsga.gov,State or territory,Non-Federal Agency,,North Scituate,RI,chris.kayrouz@risp.gov
risavers.gov,State or territory,Non-Federal Agency,,Warwick,RI,(blank)
risecstate.gov,State or territory,Non-Federal Agency,,Providence,RI,it@sos.ri.gov
risheriffs.gov,State or territory,Non-Federal Agency,,North Scituate,RI,chris.kayrouz@risp.gov
risp.gov,State or territory,Non-Federal Agency,,North Scituate,RI,chris.kayrouz@risp.gov
rsa-al.gov,State or territory,Non-Federal Agency,,Montgomery,AL,securityops@rsa-al.gov
rulewatchohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,domain.manager@das.ohio.gov
safeandsoundiowa.gov,State or territory,Non-Federal Agency,,Des Moines,IA,soc@iowa.gov
safeathomeohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,domain.manager@das.ohio.gov
safeathomewi.gov,State or territory,Non-Federal Agency,,Madison,WI,bcssecteam@doj.state.wi.us
safecastrawberries.gov,State or territory,Non-Federal Agency,,Watsonville,CA,info@calstrawberry.org
safehomealabama.gov,State or territory,Non-Federal Agency,,Montgomery,AL,Robert.barclay@alacourt.gov
safemt.gov,State or territory,Non-Federal Agency,,Helena,MT,stfitsecurity@mt.gov
safesd.gov,State or territory,Non-Federal Agency,,Pierre,SD,socalerts@state.sd.gov
safestayok.gov,State or territory,Non-Federal Agency,,Oklahoma City,OK,cybercommand@omes.ok.gov
safetyworksmaine.gov,State or territory,Non-Federal Agency,,Augusta,ME,DotGov-Domain-Security.MaineIT@maine.gov
saomt.gov,State or territory,Non-Federal Agency,,Helena,MT,csi.it@mt.gov
save4lateriowa.gov,State or territory,Non-Federal Agency,,Des Moines,IA,(blank)
savenjvets.gov,State or territory,Non-Federal Agency,,Lawrenceville,NJ,(blank)
savethedreamohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,domain.manager@das.ohio.gov
scag.gov,State or territory,Non-Federal Agency,,Columbia,SC,security@scag.gov
scconsumer.gov,State or territory,Non-Federal Agency,,Columbia,SC,(blank)
scdew.gov,State or territory,Non-Federal Agency,,Columbia,SC,tsadmins@dew.sc.gov
scdhec.gov,State or territory,Non-Federal Agency,,Columbia,SC,SOC@dhec.sc.gov
scdhhs.gov,State or territory,Non-Federal Agency,,Columbia,SC,davisr@scdhhs.gov
scdot.gov,State or territory,Non-Federal Agency,,Columbia,SC,d8networksecurity@scdot.org
scdps.gov,State or territory,Non-Federal Agency,,Blythewood,SC,(blank)
scfc.gov,State or territory,Non-Federal Agency,,Columbia,SC,(blank)
sc.gov,State or territory,Non-Federal Agency,,Columbia,SC,soc@admin.sc.gov
scmedicaid.gov,State or territory,Non-Federal Agency,,Columbia,SC,davisr@scdhhs.gov
scohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,(blank)
scserv.gov,State or territory,Non-Federal Agency,,Columbia,SC,SOC@dhec.sc.gov
scsolicitor4.gov,State or territory,Non-Federal Agency,,Chesterfield,SC,(blank)
sctib.gov,State or territory,Non-Federal Agency,,Columbia,SC,(blank)
sdauditor.gov,State or territory,Non-Federal Agency,,Pierre,SD,socalerts@state.sd.gov
sdbehavioralhealth.gov,State or territory,Non-Federal Agency,,Pierre,SD,socalerts@state.sd.us
sdbmoe.gov,State or territory,Non-Federal Agency,,Pierre,SD,socalerts@state.sd.gov
sdcity.gov,State or territory,Non-Federal Agency,,Pierre,SD,(blank)
sdcounty.gov,State or territory,Non-Federal Agency,,Pierre,SD,(blank)
sd.gov,State or territory,Non-Federal Agency,,Pierre,SD,socalerts@state.sd.gov
sdlegislature.gov,State or territory,Non-Federal Agency,,pierre,SD,Elijah.Rodriguez@sdlegislature.gov
sdresponse.gov,State or territory,Non-Federal Agency,,Pierre,SD,socalerts@state.sd.gov
sdsos.gov,State or territory,Non-Federal Agency,,Pierre,SD,socalerts@state.sd.gov
sdtreasurer.gov,State or territory,Non-Federal Agency,,Pierre,SD,socalerts@state.sd.gov
sentineltx.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
servealabama.gov,State or territory,Non-Federal Agency,,Montgomery,AL,willie.fields@oit.alabama.gov
serveidaho.gov,State or territory,Non-Federal Agency,,Boise,ID,hostmaster@idaho.gov
serveindiana.gov,State or territory,Non-Federal Agency,,Indianapolis,IN,info@serveindiana.gov
servend.gov,State or territory,Non-Federal Agency,,Bismarck,ND,itsecur@nd.gov
serveohio.gov,State or territory,Non-Federal Agency,,Columb us,OH,domain.manager@das.ohio.gov
servga.gov,State or territory,Non-Federal Agency,,Atlanta,GA,olumide.adesulu@dph.ga.gov
servicearizona.gov,State or territory,Non-Federal Agency,,Phoenix,AZ,(blank)
sflhidta.gov,State or territory,Non-Federal Agency,,Weston,FL,abuse@sflhidta.org
shapesouthcarolina.gov,State or territory,Non-Federal Agency,,Cayce,SC,bannisbm@dph.sc.gov
shopnd.gov,State or territory,Non-Federal Agency,,Bismarck,ND,(blank)
shpnc.gov,State or territory,Non-Federal Agency,,raleigh,NC,(blank)
siliconheartlandohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,domain.manager@das.ohio.gov
skillsenhancementtexas.gov,State or territory,Non-Federal Agency,,Austin,TX,CISO@twc.state.tx.us
skillsenhancementtx.gov,State or territory,Non-Federal Agency,,Austin,TX,CISO@twc.state.tx.us
slfpae.gov,State or territory,Non-Federal Agency,,New Orleans,LA,it@floodauthority.org
smartinvestks.gov,State or territory,Non-Federal Agency,,Topeka,KS,(blank)
sorwi.gov,State or territory,Non-Federal Agency,,Madison,WI,docbtmsecurity@wisconsin.gov
sosmt.gov,State or territory,Non-Federal Agency,,Helena,MT,sosinfo_services@mt.gov
sosnc.gov,State or territory,Non-Federal Agency,,Raleigh,NC,(blank)
sourcewell-mn.gov,State or territory,Non-Federal Agency,,Staples,MN,dean.greising@sourcewell-mn.gov
southcarolina.gov,State or territory,Non-Federal Agency,,Columbia,SC,soc@admin.sc.gov
stagingaz.gov,State or territory,"State of Arizona, Executive Branch",,Phoenix,AZ,websecurity@azdoa.gov
starohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,(blank)
statelibraryofiowa.gov,State or territory,Non-Federal Agency,,Des Moines,IA,soc@iowa.gov
stateofsouthcarolina.gov,State or territory,Non-Federal Agency,,Columbia,SC,soc@admin.sc.gov
stateofwv.gov,State or territory,Non-Federal Agency,,Charleston,WV,cso@wv.gov
stopfraudcolorado.gov,State or territory,Non-Federal Agency,,Denver,CO,secops@coag.gov
strongohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,domain.manager@das.ohio.gov
sunbizflorida.gov,State or territory,Non-Federal Agency,,Tallahassee,FL,Security@dos.myflorida.com
supremecourtofohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,domain.manager@das.ohio.gov
surplustexas.gov,State or territory,Non-Federal Agency,,Austin,TX,issecurity@tfc.texas.gov
takechargetexas.gov,State or territory,Non-Federal Agency,,Austin,TX,l.d.king@hhs.texas.gov
teachiowa.gov,State or territory,Non-Federal Agency,,Des Moines,IA,soc@iowa.gov
teamga.gov,State or territory,Non-Federal Agency,,Atlanta,GA,doascontractnotification@doas.ga.gov
teamgeorgia.gov,State or territory,Non-Federal Agency,,Atlanta,GA,doascontractnotification@doas.ga.gov
teamtn.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tema-tn.gov,State or territory,Non-Federal Agency,,nashville,TN,(blank)
tenncare.gov,State or territory,Non-Federal Agency,,nashville,TN,(blank)
tennesseeda.gov,State or territory,Non-Federal Agency,,Nashville,TN,(blank)
tennessee.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tennesseeiis.gov,State or territory,Non-Federal Agency,,Smyrna,TN,Cyber.Security@tn.gov
tennesseepromise.gov,State or territory,Non-Federal Agency,,Smyrna,TN,Cyber.Security@tn.gov
tennesseereconnect.gov,State or territory,Non-Federal Agency,,Smyrna,TN,Cyber.Security@tn.gov
testazdes.gov,State or territory,"State of Arizona, Executive Branch",Department of Economic Security,,,(blank)
testiowa.gov,State or territory,Non-Federal Agency,,Des Moines,IA,soc@iowa.gov
testnd.gov,State or territory,Non-Federal Agency,,Bismarck,ND,itsecur@nd.gov
testohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,(blank)
texasagriculture.gov,State or territory,Non-Federal Agency,,Austin,TX,webmaster@texasagriculture.gov
texasassessment.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
texasattorneygeneral.gov,State or territory,Non-Federal Agency,,Austin,TX,incidents@oag.texas.gov
texasbulliondepository.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
texaschildrenscommission.gov,State or territory,Non-Federal Agency,,Austin,TX,oca-issecurityteam@txcourts.gov
texascourthelp.gov,State or territory,Non-Federal Agency,,Austin,TX,oca-issecurityteam@txcourts.gov
texas.gov,State or territory,Non-Federal Agency,,Austin,TX,abuse@texas.gov
texasisao.gov,State or territory,Non-Federal Agency,,Austin,TX,abuse@texas.gov
texasjcmh.gov,State or territory,Non-Federal Agency,,Austin,TX,oca-issecurityteam@txcourts.gov
texasonline.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
texasready.gov,State or territory,Non-Federal Agency,,Austin,TX,ITSecurityTeam@hhsc.state.tx.us
texasschools.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
texasstateparks.gov,State or territory,Non-Federal Agency,,Austin,TX,raghu.siddapureddy@tpwd.texas.gov
texassupremecourtcommission.gov,State or territory,Non-Federal Agency,,Austin,TX,oca-issecurityteam@txcourts.gov
texassurplus.gov,State or territory,Non-Federal Agency,,Austin,TX,issecurity@tfc.texas.gov
texdot.gov,State or territory,Non-Federal Agency,,Austin,TX,infosecurity@txdot.gov
thecometsc.gov,State or territory,Non-Federal Agency,,Columbia,SC,domaininfo@thecometsc.gov
thestateofsouthcarolina.gov,State or territory,Non-Federal Agency,,Columbia,SC,soc@admin.sc.gov
tn24dtf.gov,State or territory,Non-Federal Agency,,nashville,TN,(blank)
tnbestforall.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tncollateralmanagement.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tncourts.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tndagc.gov,State or territory,Non-Federal Agency,,nashville,TN,curtis.clan@tn.gov
tnecd.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnedu.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnfafsafrenzy.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnfosters.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tn.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnhighwaypatrol.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnk12.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnlpr.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnosha.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnpromise.gov,State or territory,Non-Federal Agency,,Smyrna,TN,Cyber.Security@tn.gov
tnrealid.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnreconnect.gov,State or territory,Non-Federal Agency,,Smyrna,TN,Cyber.Security@tn.gov
tnsos.gov,State or territory,Non-Federal Agency,,Nashville,TN,john.moravec@tnsos.gov
tnstateguard.gov,State or territory,Non-Federal Agency,,Nashville,TN,(blank)
tntapinfo.gov,State or territory,Non-Federal Agency,,nashville,TN,Cyber.Security@tn.gov
tntreasury.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnusedoil.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnvacation.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tnwildlandfire.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tourismohio.gov,State or territory,Non-Federal Agency,,Columbus,OH,domain.manager@das.ohio.gov
townofbutlerwi.gov,State or territory,Non-Federal Agency,,Thorp,WI,joe@yellowstonecomputing.com
townofreseburgwi.gov,State or territory,Non-Federal Agency,,Thorp,WI,joe@yellowstonecomputing.com
townofwordenwi.gov,State or territory,Non-Federal Agency,,Thorp,WI,joe@yellowstonecomputing.com
transparencyflorida.gov,State or territory,Non-Federal Agency,,Tallahassee,FL,(blank)
travelwyoming.gov,State or territory,Non-Federal Agency,,Cheyenne,WY,ets-security@wyo.gov
truckingks.gov,State or territory,Non-Federal Agency,,Topeka,KS,vince.finney@ks.gov
trusttennessee.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
trusttn.gov,State or territory,Non-Federal Agency,,Nashville,TN,Cyber.Security@tn.gov
tudinerori.gov,State or territory,Non-Federal Agency,,Warwick,RI,jay.david@treasury.ri.gov
txag.gov,State or territory,Non-Federal Agency,,Austin,TX,its_noc@oag.texas.gov
txassessment.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
txbd.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
txbulliondepository.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
txcourts.gov,State or territory,Non-Federal Agency,,Austin,TX,oca-issecurityteam@txcourts.gov
txdmv.gov,State or territory,Non-Federal Agency,,Austin,TX,edward.omahony@txdmv.gov
txdot.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
tx.gov,State or territory,Non-Federal Agency,,Austin,TX,abuse@texas.gov
txisao.gov,State or territory,Non-Federal Agency,,Austin,TX,abuse@texas.gov
txoag.gov,State or territory,Non-Federal Agency,,Austin,TX,its_noc@oag.texas.gov
txschools.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
txsmartbids.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
txsmartbuy.gov,State or territory,Non-Federal Agency,,Austin,TX,(blank)
uenutah.gov,State or territory,Non-Federal Agency,,Salt Lake City,UT,(blank)
uetnutah.gov,State or territory,Non-Federal Agency,,Salt Lake City,UT,(blank)
unitenjveterans.gov,State or territory,Non-Federal Agency,,Lawrenceville,NJ,(blank)
utah.gov,State or territory,Non-Federal Agency,,Salt Lake City,UT,pbates@utah.gov
utcourts.gov,State or territory,Non-Federal Agency,,Salt Lake City,UT,secops@utcourts.gov
ut.gov,State or territory,Non-Federal Agency,,Salt Lake City,UT,(blank)
utnutah.gov,State or territory,Non-Federal Agency,,Salt Lake City,UT,(blank)
vacourts.gov,State or territory,Non-Federal Agency,,Richmond,VA,security@vacourts.gov
vaemergency.gov,State or territory,Non-Federal Agency,,Richmond,VA,(blank)
vamoneysearch.gov,State or territory,Non-Federal Agency,,Richmond,VA,informationsystems@trs.virginia.gov
vastatebar.gov,State or territory,Non-Federal Agency,,Richmond,VA,tthomas@vsb.org
vatax.gov,State or territory,Non-Federal Agency,,RICHMOND,VA,michael.watson@vita.virgina.gov
vawildlife.gov,State or territory,Non-Federal Agency,,Henrico,VA,michael.watson@vita.virgina.gov
vayavotarcolorado.gov,State or territory,Non-Federal Agency,,Denver,CO,cybersecurity@coloradosos.gov
vermont.gov,State or territory,Non-Federal Agency,,Montpelier,VT,ADS.SecurityTeam@vermont.gov
vermonthealthconnect.gov,State or territory,Non-Federal Agency,,Montpelier,VT,ADS.SecurityTeam@vermont.gov
vermonttreasurer.gov,State or territory,Non-Federal Agency,,Montpelier,VT,ADS.SecurityTeam@vermont.gov
vidol.gov,State or territory,Non-Federal Agency,,St. Thomas,VI,roger.richards@dol.vi.gov
vi.gov,State or territory,Non-Federal Agency,,St. Thomas,VI,kyjahna.gerard@bit.vi.gov
vihfa.gov,State or territory,Non-Federal Agency,,St. Thomas,VI,(blank)
villageoftheresawi.gov,State or territory,Non-Federal Agency,,Theresa,WI,dnstech@ontechsys.com
villageofwitheewi.gov,State or territory,Non-Federal Agency,,Withee,WI,joe@yellowstonecomputing.com
virginiaabc.gov,State or territory,Non-Federal Agency,,Richmond,VA,secops@virginiaabc.com
virginiacapital.gov,State or territory,Non-Federal Agency,,Richmond,VA,webmaster@virginiacapitol.gov
virginiacapitol.gov,State or territory,Non-Federal Agency,,Richmond,VA,webmaster@virginiacapitol.gov
virginiageneralassembly.gov,State or territory,Non-Federal Agency,,Richmond,VA,(blank)
virginia.gov,State or territory,Non-Federal Agency,,Chester,VA,michael.watson@vita.virgina.gov
virginiahasjobs.gov,State or territory,Non-Federal Agency,,Richmond,VA,michael.watson@vita.virginia.gov
virginiaresources.gov,State or territory,Non-Federal Agency,,Richmond,VA,accounting@virginiaresources.org
virginiastateparks.gov,State or territory,Non-Federal Agency,,Richmond,VA,vastateparks@dcr.virginia.gov
virginiawildlife.gov,State or territory,Non-Federal Agency,,Henrico,VA,michael.watson@vita.virgina.gov
virginiaworks.gov,State or territory,Non-Federal Agency,,Richmond,VA,michael.watson@vita.virgina.gov
visitidaho.gov,State or territory,Non-Federal Agency,,Boise,ID,hostmaster@idaho.gov
visitnebraska.gov,State or territory,Non-Federal Agency,,Lincoln,NE,(blank)
visitnh.gov,State or territory,Non-Federal Agency,,Concord,NH,opensrs@silvertech.com
